Codigo;Nombre_x;Ciudad;Categoria;Activo;Vendedor;Barrio;DiaVisita;Latitud;Longitud;Nombre_y;Nombre
364;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
364;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
364;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
364;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
365;TENNOCEL TIENDA;SAHAGUN;;1;101014.0;;;8.956.482;-75.066.163;;
366;TIENDA SALOCELL;SAHAGUN;;1;101014.0;;;8.925.412;-75.020.898;;
367;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
367;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
367;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
367;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
368;TIENDA LOS LAURELES;SAHAGUN;;1;101014.0;NUEVA ESPERANZA;Jueves;89.612.906;-754.503.528;TIENDA LOS LAURELES;
369;TIENDA EL LIDER;SAHAGUN;;1;101014.0;;;8.939.884;-75.051.698;;
370;TIENDA NUEVA ESPERANZA;SAHAGUN;;1;101014.0;;;896.181;-75.022.868;;
371;TIENDA DANIELA;SAHAGUN;;1;101014.0;EL PRADO;Miércoles;89.440.183;-754.409.886;TIENDA DANIELA;
372;TIENDA LILI;SAHAGUN;;1;101014.0;PLAYA RICA;Miércoles;89.496.556;-754.417.775;TIENDA LILI;
373;TIENDA NACIONAL;SAHAGUN;;1;101014.0;;;897.047;-75.032.561;;
374;TIENDA YISI;SAHAGUN;;1;101014.0;;;8.939.983;-75.066.055;;
375;TIENDA EL PROGRESO;SAHAGUN;;1;101014.0;;;8.960.027;-7.504.231;;
376;TIENDA DONDE SANDRA;SAHAGUN;;1;101014.0;;;8.942.381;-75.024.912;;
377;TIENDA 5 ESQUINAS;SAHAGUN;;1;101014.0;SAN ISIDRO;Jueves;89.528.347;-754.454.052;TIENDA 5 ESQUINAS;
378;TIENDA 5 ESQUINAS;SAHAGUN;;1;101014.0;SAN ISIDRO;Jueves;89.528.347;-754.454.052;TIENDA 5 ESQUINAS;
379;TIENDA CIELO AZUL;SAHAGUN;;1;101014.0;;;8.926.730.000.000.000;-75.045.599;;
380;TIENDA PARAISO ;SAHAGUN;;1;101014.0;;;8.921.738;-75.046.797;;
381;TIENDA EL CHATO;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.544.463;-754.475.643;TIENDA EL CHATO;
382;TIENDA SAN JOSE;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.567.246;-754.476.133;TIENDA SAN JOSE;
382;TIENDA SAN JOSE;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.567.246;-754.476.133;TIENDA SAN JOSE;
383;TIENDA CASA VERDE;SAHAGUN;;1;101014.0;;;8.923.985;-75.064.289;;
384;TIENDA LUDIS;SAHAGUN;;1;101014.0;;;8.927.046;-75.037.769;;
385;TIENDA SAHARAD;SAHAGUN;;1;101014.0;;;8.958.472;-75.041.062;;
386;TIENDA S Y F;SAHAGUN;;1;101014.0;;;8.969.279;-75.051.486;;
387;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
387;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Miércoles;89.511.477;-754.555.439;TIENDA LA BENDICION;
387;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
387;TIENDA LA BENDICION;SAHAGUN;;1;101014.0;MIRAFLORES;Jueves;89.511.477;-754.555.439;TIENDA LA BENDICION;
388;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Miércoles;89.527.218;-754.510.194;TIENDA LA FE;
388;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Jueves;89.527.218;-754.510.194;TIENDA LA FE;
389;TIENDA BERAKA;SAHAGUN;;1;101014.0;;;8.935.456;-750.268;;
390;TIENDA CASABLANCA;SAHAGUN;;1;101014.0;;;893.235;-75.022.069;;
391;TIENDA LUZ;SAHAGUN;;1;101014.0;;;8.921.778;-75.021.736;;
392;TIENDA LA GLORIA DE DIOS ;SAHAGUN;;1;101014.0;;;8.923.328;-75.025.673;;
393;TIENDA EL POZO;SAHAGUN;;1;101014.0;BERNARDO DUQUE;Jueves;89.603.732;-754.427.826;TIENDA EL POZO;
394;TIENDA EL ARCOIRIS;SAHAGUN;;1;101014.0;;;8.947.555;-75.020.582;;
395;TIENDA LOS ALMENDROS;SAHAGUN;;1;101014.0;;;892.486;-75.042.537;;
396;TIENDA EL ESQUINAZO DEL DUQUE;SAHAGUN;;1;101014.0;;;8.969.635;-75.044.075;;
397;TIENDA LA NUEVA;SAHAGUN;;1;101014.0;VENECIA;;89.343.054;-754.468.475;TIENDA LA NUEVA;
398;TIENDA EL CHESPI;SAHAGUN;;1;101014.0;;;8.943.897;-75.038.852;;
399;TIENDA EL GALLITO;SAHAGUN;;1;101014.0;SAN ISIDRO;Jueves;89.526.625;-754.436.302;TIENDA EL GALLITO;
400;TIENDA LA PRINCESA;SAHAGUN;;1;101014.0;;;8.950.386;-75.025.172;;
401;ABASTOS EL PAISA;SAHAGUN;;1;101014.0;AVENIDA;Jueves;89.521.313;-754.467.329;ABASTOS EL PAISA;
402;SALSAMENTARIA PLASTIPAISA;SAHAGUN;;1;101014.0;;;8.923.442;-75.056.182;;
403;TIENDA LA BENDICION DE DIOS;SAHAGUN;;1;101014.0;LAS AMERICAS;;89.490.625;-75.454.401;TIENDA LA BENDICION DE DIOS;
404;TIENDA MI TIENDECITA;SAHAGUN;;1;101014.0;;;8.943.953;-75.039.223;;
405;TIENDA LA GRANJITA;SAHAGUN;;1;101014.0;;;8.935.039;-75.060.824;;
406;TIENDA PUNTO AZUL;SAHAGUN;;1;101014.0;;;8.944.355;-75.052.562;;
407;TIENDA MERKAMPESTRE;SAHAGUN;;1;101014.0;;;8.950.353;-75.066.343;;
408;TIENDA EL TURPIAL;SAHAGUN;;1;101014.0;;;896.989;-75.020.919;;
409;TIENDA ELVIRA;SAHAGUN;;1;101014.0;;;8.956.078;-75.043.425;;
410;TIENDA A Y L;SAHAGUN;;1;101014.0;SAN JUAN;Miércoles;89.509.478;-754.383.464;TIENDA A y L;
411;TIENDA LA COLOMBIANA;SAHAGUN;;1;101014.0;BARRIO DE LOS PROFESORES;;89.538.684;-754.555.174;TIENDA LA COLOMBIANA;
412;TIENDA EL CHAMO J.A;SAHAGUN;;1;101014.0;;;8.955.407;-75.062.099;;
413;TIENDA JIRETH;SAHAGUN;;1;101014.0;COROCITO;;89.566.603;-754.516.695;TIENDA JIRETH;
414;TIENDA RENACER;SAHAGUN;;1;101014.0;RENACER;Miércoles;89.605.779;-754.551.597;TIENDA RENACER;
415;TIENDA DONDE OLGA;SAHAGUN;;1;101014.0;;;896.866;-75.033.944;;
416;TIENDA CARPA ROJA;SAHAGUN;;1;101014.0;;;8.951.841;-75.049.318;;
417;TIENDA EL MANA;SAHAGUN;;1;101014.0;SAN JUAN;Miércoles;89.499.477;-754.375.169;TIENDA EL MANA;
418;TIENDA J P;SAHAGUN;;1;101014.0;;;8.967.806;-75.026.927;;
419;TIENDA SAN JUAN;SAHAGUN;;1;101014.0;SAN JUAN;Miércoles;89.487.713;-754.385.649;TIENDA SAN JUAN;
420;TIENDA LA MEJOR;SAHAGUN;;1;101014.0;SAN NICOLAS;Miércoles;89.485.667;-754.382.993;TIENDA LA MEJOR;
421;TIENDA SOFIA;SAHAGUN;;1;101014.0;SAN NICOLAS;Miércoles;89.483.024;-754.379.255;TIENDA SOFIA;
422;TIENDA VIRGO;SAHAGUN;;1;101014.0;;;8.923.431;-75.068.912;;
423;TIENDA RENACER # 2;SAHAGUN;;1;101014.0;;;8.939.993;-75.029.702;;
424;TIENDA YAKO;SAHAGUN;;1;101014.0;;;8.970.534;-75.062.709;;
425;SUPER POLLO LA;SAHAGUN;;1;101014.0;;;8.950.877;-75.051.185;;
426;TIENDA CAPRICHO;SAHAGUN;;1;101014.0;PLAYA RICA;;8.951.418.199.999.990;754.426.093;TIENDA CAPRICHO;
427;SUPER TIENDA PLAYA RICA;SAHAGUN;;1;101014.0;;;8.963.086;-75.046.795;;
428;PANADERÍA PAN PRIMO;SAHAGUN;;1;101014.0;;;8.941.911;-7.505.656;;
429;TIENDA SOL Y SOMBRA;SAHAGUN;;1;101014.0;;;8.923.989;-75.026.994;;
430;TIENDA LA UNIÓN;SAHAGUN;;1;101014.0;;;8.961.815;-75.020.244;;
431;VARIEDADES MAYE;SAHAGUN;;1;101014.0;;;8.971.002;-75.042.458;;
432;TIENDA LOS BISCOCHOS;SAHAGUN;;1;101014.0;SAN PEDRO;;89.446.665;-754.470.614;TIENDA LOS BISCOCHOS;
433;TIENDA VILLA RICA;SAHAGUN;;1;101014.0;;;8.963.652;-75.057.863;;
434;SUPERTIENDA PA TODOS;SAHAGUN;;1;101014.0;;;8.943.697;-75.063.772;;
435;ABASTOS LA BENDICION;SAHAGUN;;1;101014.0;SAN PEDRO;;89.487.369;-754.493.095;ABASTOS LA BENDICION;
436;LOLO VARIEDADES ;SAHAGUN;;1;101014.0;SAN PEDRO;;89.447.649;-754.488.877;LOLO VARIEDADES;
437;DISTRIBUCIONES PLASTIPAISA;SAHAGUN;;1;101014.0;;;8.952.076;-75.052.322;;
438;PROVEEDORA EL CARRIELITO # 2;SAHAGUN;;1;101014.0;;;8.926.848;-75.036.651;;
439;GRANERO EL CAMPESINO;SAHAGUN;;1;101014.0;;;8.947.185;-75.031.614;;
440;DEPOSITO LA MANO DE DIOS;SAHAGUN;;1;101014.0;SAN PEDRO;;89.452.994;-754.481.873;DEPOSITO LA MANO DE DIOS;
441;GRANERO EL SANTUARIO # 1;SAHAGUN;;1;101014.0;;;8.948.765;-75.042.183;;
442;DEPOSITO ANTIOQUIA # 3;SAHAGUN;;1;101014.0;;;8.965.003;-75.050.056;;
443;DELITORTAS COROSITO;SAHAGUN;;1;101014.0;;;8.927.871;-75.068.791;;
444;SUPERTIENDA LA AVENIDA;SAHAGUN;;1;101014.0;;;8.958.927;-75.039.215;;
445;TIENDA EL TOTUMO;SAHAGUN;;1;101014.0;COROCITO;;89.564.421;-754.524.601;TIENDA EL TOTUMO;
446;SUPERTIENDA LA PRINCIPAL;SAHAGUN;;1;101014.0;COROCITO;;89.558.552;-754.530.961;SUPERTIENDA LA PRINCIPAL;
447;TIENDA LA BENDICIÓN DE DIOS;SAHAGUN;;1;101014.0;;;8.938.699;-75.040.734;;
448;JUGUERIA Y FRUTERIA EL PATILLAZO;SAHAGUN;;1;101014.0;;;8.940.782;-75.048.356;;
449;TIENDA AFUERA;SAHAGUN;;1;101014.0;MAMONAL;;89.542.324;-75.453.887;TIENDA AFUERA;
450;TIENDA R J;SAHAGUN;;1;101014.0;;;8.946.869;-75.031.047;;
451;TIENDA LA RESERVA;SAHAGUN;;1;101014.0;;;8.940.997;-75.039.126;;
452;ABASTOS LOS PAISITAS;SAHAGUN;;1;101014.0;;;8.964.288;-75.022.754;;
453;SUPERTIENDA LA BENDICIÓN;SAHAGUN;;1;101014.0;;;8.928.524;-75.023.901;;
454;PANADERIA PAN PRIMO;SAHAGUN;;1;101014.0;BOSQUE CENTRO;;89.478.804;-754.458.233;PANADERIA PAN PRIMO;
455;TIENDA EL PAISA;SAHAGUN;;1;101014.0;MIRAFLORES;;89.526.357;-754.566.453;TIENDA EL PAISA;
456;TIENDA LA NUEVA;SAHAGUN;;1;101014.0;VENECIA;;89.343.054;-754.468.475;TIENDA LA NUEVA;
457;DROGUERIA LA PRIMERA;SAHAGUN;;1;101014.0;;;895.284;-75.058.223;;
458;DROGUERIA FARMAVIDA;SAHAGUN;;1;101014.0;;;8.924.963;-75.063.786;;
459;TIENDA LA CAR Y HEL;SAHAGUN;;1;101014.0;;;8.927.572;-75.062.635;;
460;TIENDA SAMARA;SAHAGUN;;1;101014.0;NUEVA GRANADA;;89.523.784;-754.524.202;TIENDA SAMARA;
461;TIENDA SANTA FE;SAHAGUN;;1;101014.0;;;8.930.264;-75.052.947;;
462;TIENDA EL RETORNO;SAHAGUN;;1;101014.0;NUEVA GRANADA;;89.532.093;-754.501.698;TIENDA EL RETORNO;
463;TIENDA LA ESTACIÓN;SAHAGUN;;1;101014.0;;;8.954.548;-75.061.614;;
464;TIENDA EL SOL;SAHAGUN;;1;101014.0;;;8.930.784;-75.068.187;;
465;SUPERTIENDA JOCHE;SAHAGUN;;1;101014.0;;;8.929.617;-750.563;;
466;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.447.774;-754.361.804;TIENDA LA AMISTAD;
466;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Jueves;89.447.774;-754.361.804;TIENDA LA AMISTAD;
467;TIENDA LA MISMITA;SAHAGUN;;1;101014.0;SAN PEDRO;;89.498.881;-754.498.995;TIENDA LA MISMITA;
468;TIENDA MARSAL;SAHAGUN;;1;101014.0;;;8.927.202;-75.047.191;;
469;TIENDA LA ESQUINA;SAHAGUN;;1;101014.0;;;8.931.487;-75.052.017;;
470;TIENDA LA ESPECIAL;SAHAGUN;;1;101014.0;;;8.946.341;-7.503.571;;
471;TIENDA ANGELES;SAHAGUN;;1;101014.0;;;8.923.136;-75.030.259;;
472;ABASTOS LOS PAISITAS;SAHAGUN;;1;101014.0;;;8.952.565;-75.066.142;;
473;TIENDA LUZ;SAHAGUN;;1;101014.0;;;8.964.849;-75.024.186;;
474;TIENDA LA MEJOR ESQUINA;SAHAGUN;;1;101014.0;;;8.924.224;-75.056.386;;
475;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.447.774;-754.361.804;TIENDA LA AMISTAD;
475;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Jueves;89.447.774;-754.361.804;TIENDA LA AMISTAD;
476;TIENDA LA ECONOMIA;SAHAGUN;;1;101014.0;SAN PEDRO;Jueves;89.500.567;-754.477.598;TIENDA LA ECONOMIA;
477;TIENDA MILET;SAHAGUN;;1;101014.0;NUEVA ESPERANZA;Jueves;89.591.919;-754.479.006;TIENDA MILET;
478;TIENDA EL PARAISO;SAHAGUN;;1;101014.0;NUEVA ESPERANZA;Jueves;89.590.863;-754.470.386;TIENDA EL PARAISO;
478;TIENDA EL PARAISO;SAHAGUN;;1;101014.0;NUEVA ESPERANZA;Jueves;89.590.863;-754.470.386;TIENDA EL PARAISO;
479;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Miércoles;89.527.218;-754.510.194;TIENDA LA FE;
479;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Jueves;89.527.218;-754.510.194;TIENDA LA FE;
480;TIENDA EL GANGAZO # 4;SAHAGUN;;1;101014.0;;;896.148;-75.032.817;;
481;TIENDA MARIO;SAHAGUN;;1;101014.0;SIMON BOLIVAR;Jueves;89.591.548;-754.463.527;TIENDA MARIO;
482;TIENDA LEDYS;SAHAGUN;;1;101014.0;;;8.930.396;-75.059.763;;
483;TIENDA ADRIANA;SAHAGUN;;1;101014.0;SIMON BOLIVAR;Jueves;89.589.965;-754.459.979;TIENDA ADRIANA;
484;TIENDA SAN MARTIN;SAHAGUN;;1;101014.0;;;8.939.694;-75.046.004;;
485;TIENDA LA VOLUNTAD DE DIOS;SAHAGUN;;1;101014.0;;;8.952.083;-75.051.784;;
486;TIENDA ANDRES;SAHAGUN;;1;101014.0;;;8.944.297;-75.032.856;;
487;TIENDA LAS PALMERAS;SAHAGUN;;1;101014.0;;;8.923.004;-75.057.608;;
488;TIENDA KELLY;SAHAGUN;;1;101014.0;;;8.956.837;-7.502.547;;
489;TIENDA EL NEGRO;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.569.653;-754.454.793;TIENDA EL NEGRO;
490;TIENDA J y L;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.571.932;-754.463.285;TIENDA J y L;
491;TIENDA EL MENUDEO;SAHAGUN;;1;101014.0;SIMON BOLIVAR;Jueves;89.579.818;-754.473.863;TIENDA EL MENUDEO;
492;TIENDA VILMA;SAHAGUN;;1;101014.0;;;8.946.754;-75.043.624;;
493;TIENDA EL ESTUDIANTE;SAHAGUN;;1;101014.0;SIMON BOLIVAR;Jueves;89.568.912;-75.447.503;TIENDA EL ESTUDIANTE;
494;TIENDA Y VARIEDADES SAN JOSE;SAHAGUN;;1;101014.0;;;8.926.529;-75.047.859;;
495;TIENDA ESTHER;SAHAGUN;;1;101014.0;SAN JOSE;Jueves;89.563.705;-754.480.233;TIENDA ESTHER;
496;TIENDA PUNTO AZUL;SAHAGUN;;1;101014.0;;;8.947.801;-75.058.106;;
497;TIENDA DONDE EL MONO;SAHAGUN;;1;101014.0;;;8.934.632;-75.051.366;;
498;EL GANGAZO PAISA;SAHAGUN;;1;101014.0;;;8.922.174;-75.054.126;;
499;PANADERIA EL BUEN SABOR;SAHAGUN;;1;101014.0;;;8.931.742;-75.053.855;;
500;TIENDA PARAISO ;SAHAGUN;;1;101014.0;;;8.927.158;-75.025.704;;
501;TIENDA ANA;SAHAGUN;;1;101014.0;NUEVA GRANADA;;89.528.851;-754.493.933;TIENDA ANA;
502;PANADERIA MAQ PAN;SAHAGUN;;1;101014.0;;;8.960.629;-75.045.308;;
503;SUPERMERCADO MERKEFULL;SAHAGUN;;1;101014.0;;;8.925.516;-75.043.375;;
504;TIENDA LA PARADA;SAHAGUN;;1;101014.0;;;8.950.512;-75.032.958;;
505;TIENDA PUNTO FIJO;SAHAGUN;;1;101014.0;;;8.942.753;-75.063.851;;
506;TIENDA SATELITE;SAHAGUN;;1;101014.0;NUEVA ESPERANZA;Jueves;89.579.457;-754.504.454;TIENDA SATELITE;
507;TIENDA PUNTO ROJO;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;8.946.857;-75.440.599;TIENDA PUNTO ROJO;
508;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Miércoles;89.527.218;-754.510.194;TIENDA LA FE;
508;TIENDA LA FE;SAHAGUN;;1;101014.0;NUEVA GRANADA;Jueves;89.527.218;-754.510.194;TIENDA LA FE;
509;TIENDA LA 14;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;89.456.478;-75.441.284;TIENDA LA 14;
510;TIENDA Y MISCELÁNEA RODRIGUEZ;SAHAGUN;;1;101014.0;;;8.935.359;-75.052.076;;
511;SUPERTIENDA SAN ROQUE;SAHAGUN;;1;101014.0;;;8.953.466;-75.041.691;;
512;PANADERÍA RICO PAN;SAHAGUN;;1;101014.0;;;8.938.975;-75.020.904;;
513;TIENDA EL BARATON;SAHAGUN;;1;101014.0;;;8.951.459;-75.058.369;;
514;TIENDA D. A.;SAHAGUN;;1;101014.0;;;8.926.259;-75.062.587;;
515;TIENDA LA BENDICION DE DIOS;SAHAGUN;;1;101014.0;LAS AMERICAS;;89.490.625;-75.454.401;TIENDA LA BENDICION DE DIOS;
516;TIENDA LETICIA;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;89.447.731;-754.375.074;TIENDA LETICIA;
517;TIENDA LA PROVINCIANA;SAHAGUN;;1;101014.0;;;8.930.498;-75.055.975;;
518;TIENDA DARIZ;SAHAGUN;;1;101014.0;;;8.929.839;-75.025.392;;
519;TIENDA MIRAMAR;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.453.693;-754.365.002;TIENDA MIRAMAR;
520;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Miércoles;89.447.774;-754.361.804;TIENDA LA AMISTAD;
520;TIENDA LA AMISTAD;SAHAGUN;;1;101014.0;MIRAMAR;Jueves;89.447.774;-754.361.804;TIENDA LA AMISTAD;
521;TIENDA EL ESQUINAZO;SAHAGUN;;1;101014.0;;;8.925.182;-75.044.004;;
522;TIENDA SANTI;SAHAGUN;;1;101014.0;ANDRES RODRIGUEZ;Miércoles;89.461.148;-754.320.498;TIENDA SANTI;
523;TIENDA EL PAISA;SAHAGUN;;1;101014.0;MIRAFLORES;;89.526.357;-754.566.453;TIENDA EL PAISA;
524;TIENDA MERCATODO;SAHAGUN;;1;101014.0;;;8.926.772;-75.050.337;;
525;TIENDA EL DESCANSO;SAHAGUN;;1;101014.0;;;8.969.644;-75.026.955;;
526;TIENDA PUNTO ROJO;SAHAGUN;;1;101014.0;SAN ROQUE;Miércoles;8.946.857;-75.440.599;TIENDA PUNTO ROJO;
527;TIENDA LAS MELLAS;SAHAGUN;;1;101014.0;IRLANDA;Miércoles;89.436.434;-754.319.438;TIENDA LAS MELLAS;
528;TIENDA DIOS TE BENDIGA;SAHAGUN;;1;101014.0;IRLANDA;Miércoles;89.435.285;-754.309.792;TIENDA DIOS TE BENDIGA;
529;TIENDA K Y S;SAHAGUN;;1;101014.0;;;8.962.024;-75.057.335;;
530;TIENDA EMY;SAHAGUN;;1;101014.0;;;8.929.714;-75.036.798;;
531;TIENDA LAS DOS MARIAS;SAHAGUN;;1;101014.0;IRLANDA;Miércoles;89.420.311;-75.428.973;TIENDA LAS DOS MARIAS;
532;TIENDA L Y L;SAHAGUN;;1;101014.0;LAS ALPUJARRAS;Miércoles;89.387.648;-754.279.109;TIENDA L y L;
533;TIENDA JULIO;SAHAGUN;;1;101014.0;;;8.967.639;-75.042.392;;
534;TIENDA EL MÚSICO;SAHAGUN;;1;101014.0;;;8.949.751;-75.056.231;;
535;TIENDA Y VARIEDADES ALPUJARRA;SAHAGUN;;1;101014.0;;;8.959.645;-75.060.878;;
536;TIENDA R Y J;SAHAGUN;;1;101014.0;;;8.937.354;-75.048.958;;
537;TIENDA KARINA;SAHAGUN;;1;101014.0;;;8.946.551;-7.505.811;;
538;TIENDA EL PORVENIR;SAHAGUN;;1;101014.0;;;8.926.912;-75.039.699;;
539;TIENDA EL TOTI;SAHAGUN;;1;101014.0;;;8.935.602;-75.041.168;;
540;TIENDA YULIS ;SAHAGUN;;1;101014.0;;;8.928.888;-75.046.173;;
541;TIENDA CASA AZUL ;SAHAGUN;;1;101014.0;;;8.947.799;-75.067.639;;
542;DEPOSITO LA KOLMENA;SAHAGUN;;1;101014.0;;;8.938;-75.063.509;;
